"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00468893","2005-12-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   18",",,0,0700","    0",",,0","    0",",,0","  156",",,0","  -56",",,0",,,,,,,"   22",",,0,0700",,,,,,,,,,
"USC00468893","2005-12-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   71",",,0,0700","    0",",,0","    0",",,0","  100",",,0","    6",",,0",,,,,,,"   11",",,0,0700",,,,,,,,,,
"USC00468893","2005-12-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","T,,0","    0",",,0","   33",",,0","    6",",,0",,,,,,,"   11",",,0,0700",,,,,,,,,,
"USC00468893","2005-12-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  111",",,0","  -22",",,0",,,,,,,"   -6",",,0,0700",,,,,,,,,,
"USC00468893","2005-12-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   89",",,0,0700","    0",",,0","    0",",,0","  183",",,0","  -11",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
"USC00468893","2005-12-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   18",",,0,0700","    0",",,0","    0",",,0","   33",",,0","   22",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
"USC00468893","2005-12-31","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   13",",,0,0700","    0",",,0","    0",",,0","   78",",,0","   28",",,0",,,,,,,"   39",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0",",,0","    0",",,0","   78",",,0","  -28",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  132",",,0,0700","    0",",,0","    0",",,0","  128",",,0","  -22",",,0",,,,,,,"   56",",,0,0700",,,"    1",",,0",,,"    1",",,0",,
"USC00468893","2006-01-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   89",",,0,0700","    0",",,0","    0",",,0","  167",",,0","   56",",,0",,,,,,,"   94",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","   94",",,0","   33",",,0",,,,,,,"   33",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  183",",,0","   28",",,0",,,,,,,"   67",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","T,,0","    0",",,0","   67",",,0","    6",",,0",,,,,,,"    6",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    5",",,0","    0",",,0","   17",",,0","  -17",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   67",",,0","  -33",",,0",,,,,,,"  -28",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  183",",,0","  -28",",,0",,,,,,,"  150",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  178",",,0","  -22",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","  106",",,0","  -22",",,0",,,,,,,"   83",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","  161",",,0","  -33",",,0",,,,,,,"  -33",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,,,"   25",",,0",,,,,,,"  343",",,0","   51",",,0",,,,,,,,,,,,
"USC00468893","2006-01-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","P,,0,0700","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-01-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","P,,0,0700","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-01-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-01-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","T,,0","    0","T,,0",,,,,,,,,,,"  -11",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    3",",,0","    0",",,0","   11",",,0","  -56",",,0",,,,,,,"  -44",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  167",",,0","  -44",",,0",,,,,,,"  100",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0",",,0","    0",",,0","  183",",,0","    0",",,0",,,,,,,"  128",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   30",",,0,0700","    0",",,0","    0",",,0","  128",",,0","  -28",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  521",",,0,0700","    0",",,0","    0",",,0","   89",",,0","  -22",",,0",,,,,,,"   61",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   41",",,0,0700","    0",",,0","    0",",,0","   67",",,0","   -6",",,0",,,,,,,"    0",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0",",,0","    0",",,0","  117",",,0","    0",",,0",,,,,,,"   22",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   15",",,0,0700","   15",",,0","    0",",,0","   28",",,0","  -11",",,0",,,,,,,"  -11",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   44",",,0","  -72",",,0",,,,,,,"  -72",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  106",",,0","  -72",",,0",,,,,,,"  -28",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   30",",,0,0700","    0",",,0","    0",",,0","  172",",,0","  -28",",,0",,,,,,,"   61",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   20",",,0,0700","    0",",,0","    0",",,0","  183",",,0","  -11",",,0",,,,,,,"   -6",",,0,0700",,,,,,,,,,
"USC00468893","2006-01-31","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   23",",,0,0700","    0",",,0","    0",",,0","  139",",,0","   -6",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   33",",,0","  -33",",,0",,,,,,,"  -33",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  111",",,0","  -39",",,0",,,,,,,"   44",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   36",",,0,0700","    0",",,0","    0",",,0","  156",",,0","   44",",,0",,,,,,,"   83",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","  139",",,0","   28",",,0",,,,,,,"   56",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   76",",,0,0700","   13",",,0","   25",",,0","  100",",,0","  -22",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    8",",,0","    0",",,0","  -11",",,0","  -33",",,0",,,,,,,"  -33",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   50",",,0","  -78",",,0",,,,,,,"  -78",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   50",",,0","  -78",",,0",,,,,,,"  -33",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","T,,0","    0",",,0","   22",",,0","  -78",",,0",,,,,,,"  -78",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   22",",,0","  -83",",,0",,,,,,,"  -50",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   15",",,0,0700","    0","T,,0","    0",",,0","   83",",,0","  -50",",,0",,,,,,,"    6",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   74",",,0,0700","   74",",,0","   51",",,0","   11",",,0","  -56",",,0",,,,,,,"  -39",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   13",",,0,0700","   53",",,0","   25",",,0","   -6",",,0","  -61",",,0",,,,,,,"  -39",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    3",",,0","   25",",,0","  -11",",,0","  -67",",,0",,,,,,,"  -28",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  128",",,0","  -50",",,0",,,,,,,"  -50",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  172",",,0","  -50",",,0",,,,,,,"    0",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   30",",,0,0700","    0",",,0","    0",",,0","  222",",,0","   -6",",,0",,,,,,,"   72",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   72",",,0","  -28",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   15",",,0,0700","   30",",,0","   25",",,0","  -17",",,0"," -156",",,0",,,,,,," -144",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","T,,0","    0","T,,0","  -22",",,0"," -144",",,0",,,,,,,"  -56",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","    0",",,0","  -56",",,0",,,,,,,"   -6",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   38",",,0,0700","    0","T,,0","    0",",,0","   78",",,0","  -22",",,0",,,,,,,"   11",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","   78",",,0","   11",",,0",,,,,,,"   33",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  117",",,0","  -39",",,0",,,,,,,"  -39",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0","P,,0","   94",",,0","  -39",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  161",",,0","  -39",",,0",,,,,,,"  -39",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   22",",,0","  -72",",,0",,,,,,,"  -39",",,0,0700",,,,,,,,,,
"USC00468893","2006-02-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   78",",,0","  -39",",,0",,,,,,,"   11",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  139",",,0","   11",",,0",,,,,,,"   39",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0",",,0","    0",",,0","  172",",,0","   39",",,0",,,,,,,"  172",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0",",,0","    0",",,0","  211",",,0","    6",",,0",,,,,,,"    6",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0",",,0","    0",",,0","   28",",,0","  -89",",,0",,,,,,,"  -83",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   72",",,0","  -89",",,0",,,,,,,"  -67",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","   72",",,0","  -89",",,0",,,,,,,"  -67",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   76",",,0,0700","    0","T,,0","    0",",,0","  106",",,0","  -67",",,0",,,,,,,"    6",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   30",",,0,0700","    0","T,,0","    0",",,0","   50",",,0","  -28",",,0",,,,,,,"  -28",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0",",,0","    0",",,0","   94",",,0","  -33",",,0",,,,,,,"   -6",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   10",",,0,0700","    0",",,0","    0",",,0","  178",",,0","   -6",",,0",,,,,,,"   50",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   10",",,0,0700","    0",",,0","    0",",,0","  233",",,0","   50",",,0",,,,,,,"  150",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  183",",,0","   17",",,0",,,,,,,"   22",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   15",",,0,0700","    0",",,0","    0",",,0","  167",",,0","   22",",,0",,,,,,,"   94",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2006-03-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   94",",,0,0700","    0",",,0","    0",",,0","  211",",,0","   67",",,0",,,,,,,"   83",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   38",",,0,0700","    0",",,0","    0",",,0","  278",",,0","   44",",,0",,,,,,,"   44",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0",",,0","    0",",,0","  106",",,0","   17",",,0",,,,,,,"   22",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  122",",,0","    0",",,0",,,,,,,"    6",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  144",",,0","    0",",,0",,,,,,,"   39",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   94",",,0","  -56",",,0",,,,,,,"  -56",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   89",",,0","  -72",",,0",,,,,,,"  -67",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   94",",,0","  -67",",,0",,,,,,,"  -39",",,0,0700",,,,,"    1",",,0",,,,
"USC00468893","2006-03-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   10",",,0,0700","    0","T,,0","    0",",,0","   78",",,0","  -39",",,0",,,,,,,"    6",",,0,0700",,,,,"    1",",,0",,,,
"USC00468893","2006-03-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   64",",,0,0700","   13",",,0","    0","T,,0","    6",",,0","  -67",",,0",,,,,,,"  -61",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0",",,0","    0",",,0","   44",",,0","  -61",",,0",,,,,,,"  -44",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","  106",",,0","  -44",",,0",,,,,,,"   33",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   46",",,0,0700","    0",",,0","    0",",,0","   72",",,0","   17",",,0",,,,,,,"   17",",,0,0700",,,,,"    1",",,0",,,,
"USC00468893","2006-03-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  112",",,0,0700","   13",",,0","    0",",,0","   61",",,0","    6",",,0",,,,,,,"   22",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2006-03-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   10",",,0,0700","    0",",,0","    0",",,0","   72",",,0","  -17",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","2006-03-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","  128",",,0","  -17",",,0",,,,,,,"   50",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2006-03-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   48",",,0,0700","    0",",,0","    0",",,0","  117",",,0","   50",",,0",,,,,,,"   61",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2006-03-31","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  156",",,0","   -6",",,0",,,,,,,"   -6",",I,0,0700",,,,,,,,,,
"USC00468893","2006-04-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  102",",,0,0700","    0",",,0","    0",",,0","  261",",,0","   50",",I,0",,,,,,,"  122",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-04-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-04-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0",",,0","    0",",,0",,,,,,,"   48",",,0",,,"    6",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  156",",,0","    6",",,0",,,,,,,"   61",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  161",",,0","   56",",,0",,,,,,,"   56",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   53",",,0,0700","    0",",,0","    0",",,0","  211",",,0","   56",",,0",,,,,,,"  111",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2006-04-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  157",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","   83",",,0",,,,,,,"   83",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   25",",,0,0700","    0","P,,0","    0","P,,0","   89",",,0","  -28",",,0",,,,,,,"   17",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  144",",,0","  -17",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-04-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-04-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-04-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,"  254",",,0",,,,,,,,,,,,,,
"USC00468893","2006-04-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-04-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2006-04-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,"    0","P,,0","    0","P,,0",,,,,,,"   58",",,0",,,"  122",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2006-04-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   56",",,0,0700","    0","P,,0","    0","P,,0","  189",",,0","   78",",,0",,,,,,,"   78",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","   56",",,0",,,,,,,"   56",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","   44",",,0",,,,,,,"   50",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","   44",",,0",,,,,,,"  150",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2006-04-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  140",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","  150",",,0",,,,,,,"  161",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   41",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","   89",",,0",,,,,,,"  122",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","   61",",,0",,,,,,,"   61",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","   61",",,0",,,,,,,"   67",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2006-04-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  163",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","   67",",,0",,,,,,,"   67",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2006-04-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  150",",,0","   33",",,0",,,,,,,"   39",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2006-04-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","   33",",,0",,,,,,,"   33",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","   33",",,0",,,,,,,"   50",",,0,0700",,,,,,,,,,
"USC00468893","2006-04-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","   50",",,0",,,,,,,"  117",",,0,0700",,,,,,,,,,
